candidate_id,jd_id,resume_category,jd_title,role_level,skill_overlap_count,skill_overlap_ratio,resume_total_skills,experience_years,min_exp_years,exp_meets_requirement,education_level,sbert_similarity,exp_score,edu_score,ats_score,ats_grade
16449850,BI011,FINANCE,BI Analyst - Experienced,senior,1,0.0833,32,36.08,5.0,1,2,0.3374,1.0,0.5,37.18,D
47410104,OM-109,FINANCE,Operations Manager,manager,3,0.3,33,41.92,5.0,1,4,0.5685,1.0,1.0,57.71,C
47410104,OM-114,FINANCE,Operations Manager,manager,3,0.3,33,41.92,5.0,1,4,0.571,1.0,1.0,57.78,C
47410104,OM-119,FINANCE,Operations Manager,manager,3,0.3,33,41.92,5.0,1,4,0.5888,1.0,1.0,58.22,C
47410104,NE019,FINANCE,Principal Network Engineer,lead,1,0.2,33,41.92,10.0,1,4,0.2648,1.0,1.0,45.62,C
47410104,OM-101,FINANCE,Operations Manager,manager,2,0.2,33,41.92,5.0,1,4,0.5397,1.0,1.0,52.49,C
47410104,OM-102,FINANCE,Operations Manager,mid,2,0.2,33,41.92,3.0,1,4,0.5368,1.0,1.0,52.42,C
47410104,OM-104,FINANCE,Operations Manager,manager,2,0.2,33,41.92,6.0,1,4,0.6064,1.0,1.0,54.16,C
47410104,MRA-106,FINANCE,Market Research Analyst,unknown,1,0.1111,33,41.92,5.0,1,4,0.5234,1.0,1.0,48.08,C
47410104,MRA-112,FINANCE,Market Research Analyst,unknown,1,0.1111,33,41.92,5.0,1,4,0.5404,1.0,1.0,48.51,C
47410104,MRA-118,FINANCE,Market Research Analyst,unknown,1,0.1111,33,41.92,5.0,1,4,0.5404,1.0,1.0,48.51,C
38225199,BA-109,FINANCE,Business Analyst,fresher,2,0.2,55,26.58,0.0,1,2,0.3879,1.0,0.6666666666666666,45.36,C
38225199,BA-113,FINANCE,Business Analyst,fresher,2,0.2,55,26.58,0.0,1,2,0.3619,1.0,0.6666666666666666,44.71,D
38225199,BA-117,FINANCE,Business Analyst,fresher,2,0.2,55,26.58,0.0,1,2,0.3697,1.0,0.6666666666666666,44.91,D
38225199,BI008,FINANCE,BI Analyst - Fresher,junior,1,0.125,55,26.58,0.0,1,2,0.426,1.0,0.6666666666666666,42.94,D
38225199,MRA-108,FINANCE,Market Research Analyst,mid,1,0.1111,55,26.58,2.0,1,2,0.3223,1.0,0.6666666666666666,39.72,D
38225199,MRA-111,FINANCE,Market Research Analyst,mid,1,0.1111,55,26.58,2.0,1,2,0.3536,1.0,0.6666666666666666,40.51,D
38225199,MRA-114,FINANCE,Market Research Analyst,mid,1,0.1111,55,26.58,2.0,1,2,0.3131,1.0,0.6666666666666666,39.49,D
38225199,MRA-117,FINANCE,Market Research Analyst,mid,1,0.1111,55,26.58,2.0,1,2,0.3536,1.0,0.6666666666666666,40.51,D
38225199,MRA-120,FINANCE,Market Research Analyst,mid,1,0.1111,55,26.58,2.0,1,2,0.3131,1.0,0.6666666666666666,39.49,D
38225199,BA-101,FINANCE,Business Analyst,fresher,1,0.1,55,26.58,0.0,1,2,0.4079,1.0,0.6666666666666666,41.36,D
14106638,NET-F-001,FINANCE,.NET Developer,fresher,0,0.0,7,0.0,0.0,1,3,0.0499,1.0,1.0,31.25,D
14106638,NET-F-002,FINANCE,.NET Developer,fresher,0,0.0,7,0.0,0.0,1,3,0.0396,1.0,1.0,30.99,D
14106638,NET-F-003,FINANCE,.NET Developer,fresher,0,0.0,7,0.0,0.0,1,3,0.0387,1.0,1.0,30.97,D
14106638,NET-F-004,FINANCE,.NET Developer,fresher,0,0.0,7,0.0,0.0,1,3,0.0855,1.0,1.0,32.14,D
14106638,NET-F-005,FINANCE,.NET Developer,fresher,0,0.0,7,0.0,0.0,1,3,0.0131,1.0,1.0,30.33,D
14106638,NET-F-006,FINANCE,.NET Developer,fresher,0,0.0,7,0.0,0.0,1,3,0.0579,1.0,1.0,31.45,D
14106638,NET-F-007,FINANCE,.NET Developer,fresher,0,0.0,7,0.0,0.0,1,3,0.0857,1.0,1.0,32.14,D
14106638,NET-F-008,FINANCE,.NET Developer,fresher,0,0.0,7,0.0,0.0,1,3,0.0486,1.0,1.0,31.22,D
14106638,NET-F-009,FINANCE,.NET Developer,fresher,0,0.0,7,0.0,0.0,1,3,0.0374,1.0,1.0,30.94,D
14106638,NET-F-010,FINANCE,.NET Developer,fresher,0,0.0,7,0.0,0.0,1,3,0.0932,1.0,1.0,32.33,D
19243556,OM-109,FINANCE,Operations Manager,manager,2,0.2,47,33.92,5.0,1,3,0.448,1.0,0.75,47.7,C
19243556,OM-114,FINANCE,Operations Manager,manager,2,0.2,47,33.92,5.0,1,3,0.4594,1.0,0.75,47.98,C
19243556,OM-119,FINANCE,Operations Manager,manager,2,0.2,47,33.92,5.0,1,3,0.4962,1.0,0.75,48.9,C
19243556,BI008,FINANCE,BI Analyst - Fresher,junior,1,0.125,47,33.92,0.0,1,3,0.3994,1.0,1.0,45.61,C
19243556,MRA-108,FINANCE,Market Research Analyst,mid,1,0.1111,47,33.92,2.0,1,3,0.3777,1.0,1.0,44.44,D
19243556,MRA-111,FINANCE,Market Research Analyst,mid,1,0.1111,47,33.92,2.0,1,3,0.3469,1.0,1.0,43.67,D
19243556,MRA-114,FINANCE,Market Research Analyst,mid,1,0.1111,47,33.92,2.0,1,3,0.3862,1.0,1.0,44.65,D
19243556,MRA-117,FINANCE,Market Research Analyst,mid,1,0.1111,47,33.92,2.0,1,3,0.3469,1.0,1.0,43.67,D
19243556,MRA-120,FINANCE,Market Research Analyst,mid,1,0.1111,47,33.92,2.0,1,3,0.3862,1.0,1.0,44.65,D
19243556,BA-101,FINANCE,Business Analyst,fresher,1,0.1,47,33.92,0.0,1,3,0.4238,1.0,1.0,45.1,C
20880935,NET-F-001,FINANCE,.NET Developer,fresher,0,0.0,15,18.0,0.0,1,0,0.2219,1.0,0.5,30.55,D
20880935,NET-F-002,FINANCE,.NET Developer,fresher,0,0.0,15,18.0,0.0,1,0,0.2421,1.0,0.5,31.05,D
20880935,NET-F-003,FINANCE,.NET Developer,fresher,0,0.0,15,18.0,0.0,1,0,0.2216,1.0,0.5,30.54,D
20880935,NET-F-004,FINANCE,.NET Developer,fresher,0,0.0,15,18.0,0.0,1,0,0.25,1.0,0.5,31.25,D
20880935,NET-F-005,FINANCE,.NET Developer,fresher,0,0.0,15,18.0,0.0,1,0,0.2395,1.0,0.5,30.99,D
20880935,NET-F-006,FINANCE,.NET Developer,fresher,0,0.0,15,18.0,0.0,1,0,0.2237,1.0,0.5,30.59,D
20880935,NET-F-007,FINANCE,.NET Developer,fresher,0,0.0,15,18.0,0.0,1,0,0.2239,1.0,0.5,30.6,D
20880935,NET-F-008,FINANCE,.NET Developer,fresher,0,0.0,15,18.0,0.0,1,0,0.2522,1.0,0.5,31.3,D
20880935,NET-F-009,FINANCE,.NET Developer,fresher,0,0.0,15,18.0,0.0,1,0,0.234,1.0,0.5,30.85,D
20880935,NET-F-010,FINANCE,.NET Developer,fresher,0,0.0,15,18.0,0.0,1,0,0.2314,1.0,0.5,30.78,D
95519832,IOS-F-07,FINANCE,Junior Swift Developer,fresher,1,0.2,18,9.25,0.0,1,3,0.3254,1.0,1.0,47.14,C
95519832,IOS-F-08,FINANCE,iOS Developer Trainee,fresher,1,0.2,18,9.25,0.0,1,3,0.3294,1.0,1.0,47.24,C
95519832,IOS-F-09,FINANCE,Associate iOS Engineer,fresher,1,0.2,18,9.25,0.0,1,3,0.3313,1.0,1.0,47.28,C
95519832,IOS-F-10,FINANCE,iOS Junior Developer,fresher,1,0.2,18,9.25,0.0,1,3,0.2917,1.0,1.0,46.29,C
95519832,IOS-F-04,FINANCE,Entry-level iOS Developer,fresher,1,0.1667,18,9.25,0.0,1,3,0.2995,1.0,1.0,44.99,D
95519832,IOS-F-05,FINANCE,Graduate iOS Developer,fresher,1,0.1667,18,9.25,0.0,1,3,0.3278,1.0,1.0,45.7,C
95519832,IOS-F-06,FINANCE,Trainee iOS Developer,fresher,1,0.1667,18,9.25,0.0,1,3,0.3556,1.0,1.0,46.39,C
95519832,IOS-E-06,FINANCE,iOS Solutions Engineer,unknown,1,0.1667,18,9.25,3.0,1,3,0.3115,1.0,1.0,45.29,C
95519832,IOS-E-08,FINANCE,iOS Tech Lead,unknown,1,0.1667,18,9.25,5.0,1,3,0.3318,1.0,1.0,45.8,C
95519832,IOS-E-09,FINANCE,Principal iOS Developer,lead,1,0.1667,18,9.25,5.0,1,3,0.2988,1.0,0.75,42.47,D
39295103,MRA-110,FINANCE,Market Research Analyst,fresher,2,0.2,49,43.0,0.0,1,2,0.3045,1.0,0.6666666666666666,43.28,D
39295103,MRA-113,FINANCE,Market Research Analyst,fresher,2,0.2,49,43.0,0.0,1,2,0.2855,1.0,0.6666666666666666,42.8,D
39295103,MRA-119,FINANCE,Market Research Analyst,fresher,2,0.2,49,43.0,0.0,1,2,0.3045,1.0,0.6666666666666666,43.28,D
39295103,OM-112,FINANCE,Operations Manager,fresher,2,0.2,49,43.0,0.0,1,2,0.4069,1.0,0.6666666666666666,45.84,C
39295103,OM-117,FINANCE,Operations Manager,fresher,2,0.2,49,43.0,0.0,1,2,0.4154,1.0,0.6666666666666666,46.05,C
39295103,PMGR-F-004,FINANCE,Project Manager,fresher,2,0.2,49,43.0,0.0,1,2,0.3392,1.0,0.6666666666666666,44.15,D
39295103,BI008,FINANCE,BI Analyst - Fresher,junior,1,0.125,49,43.0,0.0,1,2,0.3329,1.0,0.6666666666666666,40.61,D
39295103,MRA-108,FINANCE,Market Research Analyst,mid,1,0.1111,49,43.0,2.0,1,2,0.2222,1.0,0.6666666666666666,37.22,D
39295103,MRA-111,FINANCE,Market Research Analyst,mid,1,0.1111,49,43.0,2.0,1,2,0.2614,1.0,0.6666666666666666,38.2,D
39295103,MRA-114,FINANCE,Market Research Analyst,mid,1,0.1111,49,43.0,2.0,1,2,0.233,1.0,0.6666666666666666,37.49,D
25101183,FE-E-014,FINANCE,Fintech Engineer,unknown,4,0.2667,47,36.67,5.0,1,4,0.4171,1.0,1.0,52.43,C
25101183,JD-JAVA-019,FINANCE,Java Developer,unknown,1,0.25,47,36.67,3.0,1,4,0.4599,1.0,1.0,52.75,C
25101183,BA-107,FINANCE,Business Analyst,unknown,2,0.2,47,36.67,5.0,1,4,0.5764,1.0,1.0,53.41,C
25101183,BA-111,FINANCE,Business Analyst,unknown,2,0.2,47,36.67,5.0,1,4,0.5564,1.0,1.0,52.91,C
25101183,BA-115,FINANCE,Business Analyst,unknown,2,0.2,47,36.67,5.0,1,4,0.5524,1.0,1.0,52.81,C
25101183,BA-119,FINANCE,Business Analyst,unknown,2,0.2,47,36.67,5.0,1,4,0.5765,1.0,1.0,53.41,C
25101183,FE-E-018,FINANCE,Fintech Engineer,unknown,3,0.2,47,36.67,5.0,1,4,0.4331,1.0,1.0,49.83,C
25101183,FE-E-020,FINANCE,Fintech Engineer,unknown,3,0.2,47,36.67,5.0,1,4,0.4472,1.0,1.0,50.18,C
25101183,JD-JAVA-016,FINANCE,Java Developer,unknown,1,0.2,47,36.67,4.0,1,4,0.3252,1.0,1.0,47.13,C
25101183,JD-JAVA-020,FINANCE,Java Developer,unknown,1,0.2,47,36.67,5.0,1,4,0.3678,1.0,1.0,48.2,C
88038965,JD-JAVA-020,FINANCE,Java Developer,unknown,1,0.2,37,20.33,5.0,1,3,0.1223,1.0,1.0,42.06,D
88038965,SE020,FINANCE,Lead System Engineer,lead,1,0.2,37,20.33,10.0,1,3,0.2146,1.0,0.75,41.86,D
88038965,CA017,FINANCE,Enterprise Cloud Architect,unknown,1,0.1667,37,20.33,12.0,1,3,0.1157,1.0,1.0,40.39,D
88038965,CSA-E-020,FINANCE,Principal Security Analyst,lead,1,0.1667,37,20.33,7.0,1,3,0.4064,1.0,0.75,45.16,C
88038965,PD-E-014,FINANCE,Product Designer,unknown,1,0.1667,37,20.33,5.0,1,3,0.2148,1.0,1.0,42.87,D
88038965,PD-E-019,FINANCE,Product Designer,unknown,1,0.1667,37,20.33,5.0,1,3,0.2394,1.0,1.0,43.49,D
88038965,UIE020,FINANCE,UI Designer,unknown,1,0.1667,37,20.33,5.0,1,3,0.2521,1.0,1.0,43.8,D
88038965,UXE020,FINANCE,UX Design Lead,unknown,1,0.1667,37,20.33,9.0,1,3,0.2903,1.0,1.0,44.76,D
88038965,CA007,FINANCE,Senior Cloud Architect,senior,1,0.1429,37,20.33,7.0,1,3,0.1943,1.0,0.75,38.79,D
88038965,CA012,FINANCE,Multi-Cloud Architect,unknown,1,0.1429,37,20.33,9.0,1,3,0.1199,1.0,1.0,39.43,D
17392859,BI008,FINANCE,BI Analyst - Fresher,junior,1,0.125,19,23.58,0.0,1,4,0.5055,1.0,1.0,48.26,C
17392859,MRA-108,FINANCE,Market Research Analyst,mid,1,0.1111,19,23.58,2.0,1,4,0.444,1.0,1.0,46.1,C
17392859,MRA-111,FINANCE,Market Research Analyst,mid,1,0.1111,19,23.58,2.0,1,4,0.4449,1.0,1.0,46.12,C
17392859,MRA-114,FINANCE,Market Research Analyst,mid,1,0.1111,19,23.58,2.0,1,4,0.4636,1.0,1.0,46.59,C
17392859,MRA-117,FINANCE,Market Research Analyst,mid,1,0.1111,19,23.58,2.0,1,4,0.4449,1.0,1.0,46.12,C
17392859,MRA-120,FINANCE,Market Research Analyst,mid,1,0.1111,19,23.58,2.0,1,4,0.4636,1.0,1.0,46.59,C
17392859,BA-101,FINANCE,Business Analyst,fresher,1,0.1,19,23.58,0.0,1,4,0.4965,1.0,1.0,46.91,C
17392859,BA-104,FINANCE,Business Analyst,unknown,1,0.1,19,23.58,6.0,1,4,0.4674,1.0,1.0,46.18,C
17392859,BA-105,FINANCE,Business Analyst,fresher,1,0.1,19,23.58,0.0,1,4,0.4759,1.0,1.0,46.4,C
17392859,BA-108,FINANCE,Business Analyst,unknown,1,0.1,19,23.58,6.0,1,4,0.475,1.0,1.0,46.38,C
20969845,PD-F-001,FINANCE,Product Designer,fresher,2,0.25,31,0.0,0.0,1,4,0.374,1.0,1.0,50.6,C
20969845,UIF010,FINANCE,UI Designer,fresher,1,0.2,31,0.0,0.0,1,4,0.3216,1.0,1.0,47.04,C
20969845,NET-F-009,FINANCE,.NET Developer,fresher,1,0.1667,31,0.0,0.0,1,4,0.2807,1.0,1.0,44.52,D
20969845,PD-F-008,FINANCE,Product Designer,fresher,1,0.1667,31,0.0,0.0,1,4,0.3393,1.0,1.0,45.98,C
20969845,PD-F-010,FINANCE,Product Designer,fresher,1,0.1667,31,0.0,0.0,1,4,0.4035,1.0,1.0,47.59,C
20969845,UIF006,FINANCE,UI Designer,fresher,1,0.1667,31,0.0,0.0,1,4,0.3541,1.0,1.0,46.35,C
20969845,UIE019,FINANCE,UI Designer,unknown,1,0.1667,31,0.0,3.0,0,4,0.3772,0.0,1.0,26.93,F
20969845,PD-F-004,FINANCE,Product Designer,fresher,1,0.1429,31,0.0,0.0,1,4,0.3514,1.0,1.0,45.22,C
20969845,PD-F-005,FINANCE,Product Designer,fresher,1,0.1429,31,0.0,0.0,1,4,0.3741,1.0,1.0,45.78,C
20969845,PD-F-007,FINANCE,Product Designer,fresher,1,0.1429,31,0.0,0.0,1,4,0.3632,1.0,1.0,45.51,C
20275356,BI008,FINANCE,BI Analyst - Fresher,junior,1,0.125,28,23.08,0.0,1,3,0.5104,1.0,1.0,48.38,C
20275356,MRA-106,FINANCE,Market Research Analyst,unknown,1,0.1111,28,23.08,5.0,1,3,0.5004,1.0,1.0,47.51,C
20275356,MRA-108,FINANCE,Market Research Analyst,mid,1,0.1111,28,23.08,2.0,1,3,0.4287,1.0,1.0,45.72,C
20275356,MRA-111,FINANCE,Market Research Analyst,mid,1,0.1111,28,23.08,2.0,1,3,0.4415,1.0,1.0,46.04,C
20275356,MRA-112,FINANCE,Market Research Analyst,unknown,1,0.1111,28,23.08,5.0,1,3,0.4807,1.0,1.0,47.02,C
20275356,MRA-114,FINANCE,Market Research Analyst,mid,1,0.1111,28,23.08,2.0,1,3,0.4404,1.0,1.0,46.01,C
20275356,MRA-117,FINANCE,Market Research Analyst,mid,1,0.1111,28,23.08,2.0,1,3,0.4415,1.0,1.0,46.04,C
20275356,MRA-118,FINANCE,Market Research Analyst,unknown,1,0.1111,28,23.08,5.0,1,3,0.4807,1.0,1.0,47.02,C
20275356,MRA-120,FINANCE,Market Research Analyst,mid,1,0.1111,28,23.08,2.0,1,3,0.4404,1.0,1.0,46.01,C
20275356,BA-101,FINANCE,Business Analyst,fresher,1,0.1,28,23.08,0.0,1,3,0.4819,1.0,1.0,46.55,C
59818742,JD-JAVA-004,FINANCE,Java Developer,fresher,1,0.25,72,8.5,0.0,1,4,0.2729,1.0,1.0,48.07,C
59818742,MRA-106,FINANCE,Market Research Analyst,unknown,1,0.1111,72,8.5,5.0,1,4,0.4782,1.0,1.0,46.95,C
59818742,MRA-112,FINANCE,Market Research Analyst,unknown,1,0.1111,72,8.5,5.0,1,4,0.4356,1.0,1.0,45.89,C
59818742,MRA-118,FINANCE,Market Research Analyst,unknown,1,0.1111,72,8.5,5.0,1,4,0.4356,1.0,1.0,45.89,C
59818742,BA-101,FINANCE,Business Analyst,fresher,1,0.1,72,8.5,0.0,1,4,0.4316,1.0,1.0,45.29,C
59818742,OM-105,FINANCE,Operations Manager,mid,1,0.1,72,8.5,4.0,1,4,0.3185,1.0,1.0,42.46,D
59818742,OM-108,FINANCE,Operations Manager,mid,1,0.1,72,8.5,3.0,1,4,0.2761,1.0,1.0,41.4,D
59818742,OM-110,FINANCE,Operations Manager,mid,1,0.1,72,8.5,4.0,1,4,0.3275,1.0,1.0,42.69,D
59818742,OM-113,FINANCE,Operations Manager,mid,1,0.1,72,8.5,3.0,1,4,0.2743,1.0,1.0,41.36,D
59818742,OM-115,FINANCE,Operations Manager,mid,1,0.1,72,8.5,4.0,1,4,0.3072,1.0,1.0,42.18,D
72136463,BA-109,FINANCE,Business Analyst,fresher,2,0.2,88,48.33,0.0,1,4,0.4868,1.0,1.0,51.17,C
72136463,BA-113,FINANCE,Business Analyst,fresher,2,0.2,88,48.33,0.0,1,4,0.4754,1.0,1.0,50.88,C
72136463,BA-117,FINANCE,Business Analyst,fresher,2,0.2,88,48.33,0.0,1,4,0.4664,1.0,1.0,50.66,C
72136463,NE019,FINANCE,Principal Network Engineer,lead,1,0.2,88,48.33,10.0,1,4,0.3165,1.0,1.0,46.91,C
72136463,PD-E-017,FINANCE,Product Designer,unknown,1,0.2,88,48.33,3.0,1,4,0.3124,1.0,1.0,46.81,C
72136463,UIF004,FINANCE,UI Designer,fresher,1,0.2,88,48.33,0.0,1,4,0.3042,1.0,1.0,46.6,C
72136463,UIF008,FINANCE,UI Designer,fresher,1,0.2,88,48.33,0.0,1,4,0.2924,1.0,1.0,46.31,C
72136463,PD-F-009,FINANCE,Product Designer,fresher,1,0.1667,88,48.33,0.0,1,4,0.3078,1.0,1.0,45.2,C
72136463,UIF006,FINANCE,UI Designer,fresher,1,0.1667,88,48.33,0.0,1,4,0.2704,1.0,1.0,44.26,D
72136463,PD-F-006,FINANCE,Product Designer,fresher,1,0.1429,88,48.33,0.0,1,4,0.3654,1.0,1.0,45.57,C
98513424,IOS-E-07,FINANCE,iOS Architect,unknown,1,0.1429,25,14.67,5.0,1,4,0.3108,1.0,1.0,44.2,D
98513424,NET-F-001,FINANCE,.NET Developer,fresher,0,0.0,25,14.67,0.0,1,4,0.2645,1.0,1.0,36.61,D
98513424,NET-F-002,FINANCE,.NET Developer,fresher,0,0.0,25,14.67,0.0,1,4,0.2461,1.0,1.0,36.15,D
98513424,NET-F-003,FINANCE,.NET Developer,fresher,0,0.0,25,14.67,0.0,1,4,0.262,1.0,1.0,36.55,D
98513424,NET-F-004,FINANCE,.NET Developer,fresher,0,0.0,25,14.67,0.0,1,4,0.2739,1.0,1.0,36.85,D
98513424,NET-F-005,FINANCE,.NET Developer,fresher,0,0.0,25,14.67,0.0,1,4,0.2609,1.0,1.0,36.52,D
98513424,NET-F-006,FINANCE,.NET Developer,fresher,0,0.0,25,14.67,0.0,1,4,0.2596,1.0,1.0,36.49,D
98513424,NET-F-007,FINANCE,.NET Developer,fresher,0,0.0,25,14.67,0.0,1,4,0.3018,1.0,1.0,37.54,D
98513424,NET-F-008,FINANCE,.NET Developer,fresher,0,0.0,25,14.67,0.0,1,4,0.26,1.0,1.0,36.5,D
98513424,NET-F-009,FINANCE,.NET Developer,fresher,0,0.0,25,14.67,0.0,1,4,0.2576,1.0,1.0,36.44,D
15717923,BI008,FINANCE,BI Analyst - Fresher,junior,1,0.125,66,10.08,0.0,1,4,0.5133,1.0,1.0,48.46,C
15717923,MRA-108,FINANCE,Market Research Analyst,mid,1,0.1111,66,10.08,2.0,1,4,0.3627,1.0,1.0,44.07,D
15717923,MRA-111,FINANCE,Market Research Analyst,mid,1,0.1111,66,10.08,2.0,1,4,0.3785,1.0,1.0,44.46,D
15717923,MRA-114,FINANCE,Market Research Analyst,mid,1,0.1111,66,10.08,2.0,1,4,0.37,1.0,1.0,44.25,D
15717923,MRA-117,FINANCE,Market Research Analyst,mid,1,0.1111,66,10.08,2.0,1,4,0.3785,1.0,1.0,44.46,D
15717923,MRA-120,FINANCE,Market Research Analyst,mid,1,0.1111,66,10.08,2.0,1,4,0.37,1.0,1.0,44.25,D
15717923,BA-101,FINANCE,Business Analyst,fresher,1,0.1,66,10.08,0.0,1,4,0.5057,1.0,1.0,47.14,C
15717923,BA-104,FINANCE,Business Analyst,unknown,1,0.1,66,10.08,6.0,1,4,0.5128,1.0,1.0,47.32,C
15717923,BA-105,FINANCE,Business Analyst,fresher,1,0.1,66,10.08,0.0,1,4,0.4981,1.0,1.0,46.95,C
15717923,BA-108,FINANCE,Business Analyst,unknown,1,0.1,66,10.08,6.0,1,4,0.5073,1.0,1.0,47.18,C
24833063,OM-104,FINANCE,Operations Manager,manager,3,0.3,135,19.33,6.0,1,3,0.5091,1.0,0.75,53.73,C
24833063,OM-109,FINANCE,Operations Manager,manager,3,0.3,135,19.33,5.0,1,3,0.4694,1.0,0.75,52.74,C
24833063,OM-114,FINANCE,Operations Manager,manager,3,0.3,135,19.33,5.0,1,3,0.4775,1.0,0.75,52.94,C
24833063,OM-119,FINANCE,Operations Manager,manager,3,0.3,135,19.33,5.0,1,3,0.5209,1.0,0.75,54.02,C
24833063,IOT-E-014,FINANCE,IoT Engineer,unknown,3,0.2143,135,19.33,11.0,1,3,0.2585,1.0,1.0,46.11,C
24833063,FE-E-019,FINANCE,Fintech Engineer,unknown,3,0.2,135,19.33,6.0,1,3,0.448,1.0,1.0,50.2,C
24833063,JD-JAVA-020,FINANCE,Java Developer,unknown,1,0.2,135,19.33,5.0,1,3,0.217,1.0,1.0,44.42,D
24833063,OM-101,FINANCE,Operations Manager,manager,2,0.2,135,19.33,5.0,1,3,0.4439,1.0,0.75,47.6,C
24833063,OM-106,FINANCE,Operations Manager,manager,2,0.2,135,19.33,7.0,1,3,0.4605,1.0,0.75,48.01,C
24833063,OM-111,FINANCE,Operations Manager,manager,2,0.2,135,19.33,6.0,1,3,0.4941,1.0,0.75,48.85,C
15792052,CSA-F-007,FINANCE,Cybersecurity Support Analyst,fresher,1,0.2,32,18.67,0.0,1,3,0.4162,1.0,1.0,49.4,C
15792052,PD-F-004,FINANCE,Product Designer,fresher,1,0.1429,32,18.67,0.0,1,3,0.2444,1.0,1.0,42.54,D
15792052,SD009,FINANCE,Software Developer - Entry Level,fresher,1,0.1111,32,18.67,0.0,1,3,0.3723,1.0,1.0,44.31,D
15792052,SA-F-009,FINANCE,Solutions Architect,fresher,1,0.1111,32,18.67,0.0,1,3,0.3339,1.0,1.0,43.35,D
15792052,BA-109,FINANCE,Business Analyst,fresher,1,0.1,32,18.67,0.0,1,3,0.5378,1.0,1.0,47.94,C
15792052,BA-113,FINANCE,Business Analyst,fresher,1,0.1,32,18.67,0.0,1,3,0.5294,1.0,1.0,47.74,C
15792052,BA-117,FINANCE,Business Analyst,fresher,1,0.1,32,18.67,0.0,1,3,0.5491,1.0,1.0,48.23,C
15792052,CW-002,FINANCE,Content Writer,fresher,1,0.1,32,18.67,0.0,1,3,0.3491,1.0,1.0,43.23,D
15792052,OM-102,FINANCE,Operations Manager,mid,1,0.1,32,18.67,3.0,1,3,0.3349,1.0,1.0,42.87,D
15792052,OM-105,FINANCE,Operations Manager,mid,1,0.1,32,18.67,4.0,1,3,0.387,1.0,1.0,44.18,D
59450123,BA-103,FINANCE,Business Analyst,unknown,2,0.2,41,23.58,5.0,1,4,0.57,1.0,1.0,53.25,C
59450123,BA-107,FINANCE,Business Analyst,unknown,2,0.2,41,23.58,5.0,1,4,0.6014,1.0,1.0,54.04,C
59450123,BA-111,FINANCE,Business Analyst,unknown,2,0.2,41,23.58,5.0,1,4,0.5817,1.0,1.0,53.54,C
59450123,BA-115,FINANCE,Business Analyst,unknown,2,0.2,41,23.58,5.0,1,4,0.5845,1.0,1.0,53.61,C
59450123,BA-119,FINANCE,Business Analyst,unknown,2,0.2,41,23.58,5.0,1,4,0.5929,1.0,1.0,53.82,C
59450123,BI008,FINANCE,BI Analyst - Fresher,junior,1,0.125,41,23.58,0.0,1,4,0.5313,1.0,1.0,48.91,C
59450123,MRA-106,FINANCE,Market Research Analyst,unknown,1,0.1111,41,23.58,5.0,1,4,0.5946,1.0,1.0,49.86,C
59450123,MRA-108,FINANCE,Market Research Analyst,mid,1,0.1111,41,23.58,2.0,1,4,0.4994,1.0,1.0,47.48,C
59450123,MRA-111,FINANCE,Market Research Analyst,mid,1,0.1111,41,23.58,2.0,1,4,0.5382,1.0,1.0,48.45,C
59450123,MRA-112,FINANCE,Market Research Analyst,unknown,1,0.1111,41,23.58,5.0,1,4,0.587,1.0,1.0,49.67,C
24611721,BA-101,FINANCE,Business Analyst,fresher,2,0.2,58,16.75,0.0,1,4,0.4052,1.0,1.0,49.13,C
24611721,BI008,FINANCE,BI Analyst - Fresher,junior,1,0.125,58,16.75,0.0,1,4,0.3949,1.0,1.0,45.5,C
24611721,MRA-108,FINANCE,Market Research Analyst,mid,1,0.1111,58,16.75,2.0,1,4,0.2902,1.0,1.0,42.25,D
24611721,MRA-111,FINANCE,Market Research Analyst,mid,1,0.1111,58,16.75,2.0,1,4,0.3548,1.0,1.0,43.87,D
24611721,MRA-114,FINANCE,Market Research Analyst,mid,1,0.1111,58,16.75,2.0,1,4,0.2949,1.0,1.0,42.37,D
24611721,MRA-117,FINANCE,Market Research Analyst,mid,1,0.1111,58,16.75,2.0,1,4,0.3548,1.0,1.0,43.87,D
24611721,MRA-120,FINANCE,Market Research Analyst,mid,1,0.1111,58,16.75,2.0,1,4,0.2949,1.0,1.0,42.37,D
24611721,BA-104,FINANCE,Business Analyst,unknown,1,0.1,58,16.75,6.0,1,4,0.3218,1.0,1.0,42.54,D
24611721,BA-105,FINANCE,Business Analyst,fresher,1,0.1,58,16.75,0.0,1,4,0.4394,1.0,1.0,45.48,C
24611721,BA-108,FINANCE,Business Analyst,unknown,1,0.1,58,16.75,6.0,1,4,0.3146,1.0,1.0,42.36,D
15224503,BI008,FINANCE,BI Analyst - Fresher,junior,1,0.125,73,53.17,0.0,1,0,0.4308,1.0,0.5,41.4,D
15224503,MRA-108,FINANCE,Market Research Analyst,mid,1,0.1111,73,53.17,2.0,1,0,0.3742,1.0,0.5,39.35,D
15224503,MRA-111,FINANCE,Market Research Analyst,mid,1,0.1111,73,53.17,2.0,1,0,0.3739,1.0,0.5,39.35,D
15224503,MRA-114,FINANCE,Market Research Analyst,mid,1,0.1111,73,53.17,2.0,1,0,0.3697,1.0,0.5,39.24,D
